"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","icao_code","iata_code","gps_code","local_code","home_link","wikipedia_link","keywords"
21062,"KSGR","medium_airport","Sugar Land Regional Airport",29.622299194336,-95.65650177002,82,"NA","US","US-TX","Houston","no","KSGR","SGR","KSGR","SGR","http://www.sugarlandtx.gov/index.aspx?nid=1073","https://en.wikipedia.org/wiki/Sugar_Land_Regional_Airport","Hull Field"
21065,"KSGU","medium_airport","St George Regional Airport",37.036389,-113.510306,2941,"NA","US","US-UT","St George","yes","KSGU","SGU","KSGU","SGU","https://www.flysgu.org","https://en.wikipedia.org/wiki/St._George_Regional_Airport","DXZ"
21066,"KSHD","medium_airport","Shenandoah Valley Regional Airport",38.263802,-78.8964,1201,"NA","US","US-VA","Weyers Cave","yes","KSHD","SHD","KSHD","SHD",,"https://en.wikipedia.org/wiki/Shenandoah_Valley_Regional_Airport","Harrisonburg, Staunton, Waynesboro"
3881,"KSHR","medium_airport","Sheridan County Airport",44.76919937133789,-106.9800033569336,4021,"NA","US","US-WY","Sheridan","yes","KSHR","SHR","KSHR","SHR",,"https://en.wikipedia.org/wiki/Sheridan_County_Airport",
3882,"KSHV","medium_airport","Shreveport Regional Airport",32.446602,-93.8256,258,"NA","US","US-LA","Shreveport","yes","KSHV","SHV","KSHV","SHV",,"https://en.wikipedia.org/wiki/Shreveport_Regional_Airport",
3883,"KSJC","large_airport","Norman Y. Mineta San Jose International Airport",37.362452,-121.929188,62,"NA","US","US-CA","San Jose","yes","KSJC","SJC","KSJC","SJC","https://www.flysanjose.com/","https://en.wikipedia.org/wiki/San_Jose_International_Airport",
3884,"KSJT","medium_airport","San Angelo Regional Mathis Field",31.35770034790039,-100.49600219726562,1919,"NA","US","US-TX","San Angelo","yes","KSJT","SJT","KSJT","SJT",,"https://en.wikipedia.org/wiki/San_Angelo_Regional_Airport",
3885,"KSKA","medium_airport","Fairchild Air Force Base",47.615101,-117.655998,2461,"NA","US","US-WA","Spokane","no","KSKA","SKA","KSKA","SKA","http://www.fairchild.af.mil/","https://en.wikipedia.org/wiki/Fairchild_Air_Force_Base",
3886,"KSKF","medium_airport","Lackland Air Force Base",29.38419914,-98.58110046,691,"NA","US","US-TX","San Antonio","no","KSKF","SKF","KSKF","SKF",,"https://en.wikipedia.org/wiki/Lackland_Air_Force_Base","Kelly Field Annex, Lackland AFB"
21076,"KSKX","medium_airport","Taos Regional Airport",36.452494,-105.67749,7095,"NA","US","US-NM","Taos","yes","KSKX","TSM","KSKX","SKX","http://www.taosairport.org/","https://en.wikipedia.org/wiki/Taos_Regional_Airport",
3887,"KSLC","large_airport","Salt Lake City International Airport",40.78886,-111.979866,4227,"NA","US","US-UT","Salt Lake City","yes","KSLC","SLC","KSLC","SLC","https://slcairport.com/","https://en.wikipedia.org/wiki/Salt_Lake_City_International_Airport",
3888,"KSLE","medium_airport","Salem-Willamette Valley Airport/McNary Field",44.9095,-123.002998,214,"NA","US","US-OR","Salem","yes","KSLE","SLE","KSLE","SLE","http://www.flysalem.com/","https://en.wikipedia.org/wiki/McNary_Field","4OR1"
3889,"KSLI","medium_airport","Los Alamitos Army Air Field",33.790864,-118.050342,32,"NA","US","US-CA","Los Alamitos","no","KSLI",,"KSLI","SLI",,"https://en.wikipedia.org/wiki/Los_Alamitos_Army_Airfield",
3890,"KSLK","medium_airport","Adirondack Regional Airport",44.38691,-74.204629,1663,"NA","US","US-NY","Saranac Lake","yes","KSLK","SLK","KSLK","SLK",,"https://en.wikipedia.org/wiki/Adirondack_Regional_Airport",
3891,"KSLN","medium_airport","Salina Municipal Airport",38.79100036621094,-97.6521987915039,1288,"NA","US","US-KS","Salina","yes","KSLN","SLN","KSLN","SLN",,"https://en.wikipedia.org/wiki/Salina_Municipal_Airport",
21085,"KSME","medium_airport","Lake Cumberland Regional Airport",37.053398132299996,-84.6158981323,927,"NA","US","US-KY","Somerset","no","KSME","SME","KSME","SME",,"https://en.wikipedia.org/wiki/Lake_Cumberland_Regional_Airport",
3892,"KSMF","large_airport","Sacramento International Airport",38.6954,-121.591003,27,"NA","US","US-CA","Sacramento","yes","KSMF","SMF","KSMF","SMF","https://sacramento.aero/smf","https://en.wikipedia.org/wiki/Sacramento_International_Airport",
21086,"KSMN","medium_airport","Lemhi County Airport",45.122233,-113.88196,4043,"NA","US","US-ID","Salmon","yes","KSMN","SMN","KSMN","SMN","http://lemhicountyairport.com/","https://en.wikipedia.org/wiki/Lemhi_County_Airport",
21087,"KSMO","medium_airport","Santa Monica Municipal Airport",34.0158,-118.450996,170,"NA","US","US-CA","Santa Monica","no","KSMO","SMO","KSMO","SMO","http://www.smgov.net/departments/airport/","https://en.wikipedia.org/wiki/Santa_Monica_Airport","Clover Field"
3893,"KSMX","medium_airport","Santa Maria Public Airport Captain G Allan Hancock Field",34.898899,-120.457001,261,"NA","US","US-CA","Santa Maria","yes","KSMX","SMX","KSMX","SMX",,"https://en.wikipedia.org/wiki/Santa_Maria_Public_Airport",
3894,"KSNA","large_airport","John Wayne Orange County International Airport",33.675063,-117.869281,56,"NA","US","US-CA","Santa Ana","yes","KSNA","SNA","KSNA","SNA","http://www.ocair.com/","https://en.wikipedia.org/wiki/John_Wayne_Airport","Disney, Disneyland, Orange County"
3895,"KSNS","medium_airport","Salinas Municipal Airport",36.662799835205,-121.60600280762,85,"NA","US","US-CA","Salinas","no","KSNS","SNS","KSNS","SNS","http://www.ci.salinas.ca.us/services/airport/airport.cfm","https://en.wikipedia.org/wiki/Salinas_Municipal_Airport",
21094,"KSNY","medium_airport","Sidney Municipal Airport Lloyd W Carr Field",41.101299,-102.985001,4313,"NA","US","US-NE","Sidney","no","KSNY","SNY","KSNY","SNY","http://www.cityofsidney.org/283/Airport","https://en.wikipedia.org/wiki/Sidney_Municipal_Airport_(Nebraska)",
21095,"KSOA","medium_airport","Sonora Municipal Airport",30.585699081421,-100.6490020752,2140,"NA","US","US-TX","Sonora","no",,,"KSOA","SOA",,,"E29"
21097,"KSOW","medium_airport","Show Low Regional Airport",34.264062,-110.007091,6415,"NA","US","US-AZ","Show Low","yes","KSOW","SOW","KSOW","SOW",,"https://en.wikipedia.org/wiki/Show_Low_Regional_Airport",
3897,"KSPI","medium_airport","Abraham Lincoln Capital Airport",39.844101,-89.677902,598,"NA","US","US-IL","Springfield","yes","KSPI","SPI","KSPI","SPI",,"https://en.wikipedia.org/wiki/Abraham_Lincoln_Capital_Airport",
3898,"KSPS","medium_airport","Wichita Falls Municipal Airport / Sheppard Air Force Base",33.9888,-98.491898,1019,"NA","US","US-TX","Wichita Falls","yes","KSPS","SPS","KSPS","SPS","http://www.flywichitafalls.net/","https://en.wikipedia.org/wiki/Wichita_Falls_Municipal_Airport","Sheppard Air Force Base"
21105,"KSQL","medium_airport","San Carlos Airport",37.51313,-122.250838,5,"NA","US","US-CA","San Carlos","yes","KSQL","SQL","KSQL","SQL","http://publicworks.smcgov.org/san-carlos-airport","https://en.wikipedia.org/wiki/San_Carlos_Airport_(California)","San Carlos-Belmont Airport, San Mateo Country Airport"
3899,"KSRQ","large_airport","Sarasota Bradenton International Airport",27.394631,-82.554359,30,"NA","US","US-FL","Sarasota/Bradenton","yes","KSRQ","SRQ","KSRQ","SRQ","https://flysrq.com","https://en.wikipedia.org/wiki/Sarasota-Bradenton_International_Airport",
3900,"KSRR","medium_airport","Sierra Blanca Regional Airport",33.462799,-105.535004,6814,"NA","US","US-NM","Alto","no","KSRR","RUI","KSRR","SRR",,"https://en.wikipedia.org/wiki/Sierra_Blanca_Regional_Airport","Ruidoso"
3901,"KSSC","medium_airport","Shaw Air Force Base",33.972698,-80.470596,241,"NA","US","US-SC","Sumter","no","KSSC","SSC","KSSC","SSC","http://www.shaw.af.mil/","https://en.wikipedia.org/wiki/Shaw_Air_Force_Base",
21109,"KSSF","medium_airport","Stinson Municipal Airport",29.336999893188,-98.471099853516,577,"NA","US","US-TX","San Antonio","no","KSSF","SSF","KSSF","SSF","http://www.sanantonio.gov/SSF.aspx","https://en.wikipedia.org/wiki/Stinson_Municipal_Airport",
3902,"KSSI","medium_airport","St Simons Island Airport",31.1518,-81.391296,19,"NA","US","US-GA","St Simons Island","no","KSSI","SSI","KSSI","SSI","http://www.goldenisles.com/listing/mckinnon-st-simons-island-airport","https://en.wikipedia.org/wiki/Malcolm_McKinnon_Airport","Malcolm McKinnon, NAS St. Simons Island, Brunswick"
3903,"KSTC","medium_airport","Saint Cloud Regional Airport",45.5466,-94.059898,1031,"NA","US","US-MN","Saint Cloud","yes","KSTC","STC","KSTC","STC",,"https://en.wikipedia.org/wiki/St._Cloud_Regional_Airport",
3904,"KSTJ","medium_airport","Rosecrans Memorial Airport",39.771900177002,-94.909698486328,826,"NA","US","US-MO","St Joseph","no","KSTJ","STJ","KSTJ","STJ","http://www.stjoemo.info/index.aspx?NID=303","https://en.wikipedia.org/wiki/Rosecrans_Memorial_Airport",
3905,"KSTL","large_airport","St. Louis Lambert International Airport",38.748697,-90.370003,618,"NA","US","US-MO","St Louis","yes","KSTL","STL","KSTL","STL","https://www.flystl.com/","https://en.wikipedia.org/wiki/St._Louis_Lambert_International_Airport","Lambert St Louis"
3906,"KSTP","medium_airport","Saint Paul Downtown Holman Field",44.93479,-93.060036,705,"NA","US","US-MN","Saint Paul","no","KSTP","STP","KSTP","STP",,"https://en.wikipedia.org/wiki/St._Paul_Downtown_Airport","St Paul"
21114,"KSTS","medium_airport","Charles M. Schulz Sonoma County Airport",38.50899887,-122.8130035,128,"NA","US","US-CA","Santa Rosa","yes","KSTS","STS","KSTS","STS","http://www.sonomacountyairport.org/","https://en.wikipedia.org/wiki/Charles_M._Schulz_-_Sonoma_County_Airport",
21118,"KSUN","medium_airport","Friedman Memorial Airport",43.50439835,-114.2959976,5318,"NA","US","US-ID","Hailey","yes","KSUN","SUN","KSUN","SUN",,"https://en.wikipedia.org/wiki/Friedman_Memorial_Airport",
3907,"KSUS","medium_airport","Spirit of St Louis Airport",38.662102,-90.652,463,"NA","US","US-MO","St Louis","no","KSUS","SUS","KSUS","SUS","http://spiritairport.com/spiritairport/index.jsp","https://en.wikipedia.org/wiki/Spirit_of_St._Louis_Airport",
3908,"KSUU","medium_airport","Travis Air Force Base",38.262699,-121.927002,62,"NA","US","US-CA","Fairfield","no","KSUU","SUU","KSUU","SUU","http://www.travis.af.mil/","https://en.wikipedia.org/wiki/Travis_Air_Force_Base",
3909,"KSUX","medium_airport","Sioux Gateway Airport / Brigadier General Bud Day Field",42.397605,-96.382237,1098,"NA","US","US-IA","Sioux City","yes","KSUX","SUX","KSUX","SUX","https://www.sioux-city.org/government/departments-a-f/airport","https://en.wikipedia.org/wiki/Sioux_Gateway_Airport","Col. Bud Day, Sioux City AB, Sioux City AAB"
29695,"KSUZ","medium_airport","Saline County Regional Airport",34.590599,-92.479401,390,"NA","US","US-AR","Bryant","no",,,"KSUZ","SUZ","http://www.salinecounty.org/airport_new_site.htm","https://en.wikipedia.org/wiki/Saline_County_Regional_Airport","M99, Watts Field"
21121,"KSVC","medium_airport","Grant County Airport",32.636701,-108.154736,5446,"NA","US","US-NM","Silver City","yes","KSVC","SVC","KSVC","SVC",,"https://en.wikipedia.org/wiki/Grant_County_Airport_(New_Mexico)",
3910,"KSVN","medium_airport","Hunter Army Air Field",32.00999832,-81.14569855,41,"NA","US","US-GA","Savannah","no","KSVN","SVN","KSVN","SVN","http://www.stewart.army.mil/units/home.asp?id=186","https://en.wikipedia.org/wiki/Hunter_Army_Airfield",
3911,"KSWF","medium_airport","New York Stewart International Airport",41.50421,-74.108901,491,"NA","US","US-NY","Newburgh","yes","KSWF","SWF","KSWF","SWF","https://www.swfny.com/","https://en.wikipedia.org/wiki/Stewart_International_Airport",
3912,"KSWO","medium_airport","Stillwater Regional Airport",36.162132,-97.085581,1000,"NA","US","US-OK","Stillwater","yes","KSWO","SWO","KSWO","SWO","http://stillwater.org/government/city_facilities/stillwater_regional_airport/","https://en.wikipedia.org/wiki/Stillwater_Regional_Airport",
3913,"KSYR","large_airport","Syracuse Hancock International Airport",43.11119842529297,-76.1063003540039,421,"NA","US","US-NY","Syracuse","yes","KSYR","SYR","KSYR","SYR","http://www.syrairport.org/","https://en.wikipedia.org/wiki/Syracuse_Hancock_International_Airport",
3914,"KSZL","medium_airport","Whiteman Air Force Base",38.730301,-93.547897,870,"NA","US","US-MO","Knob Noster","no","KSZL","SZL","KSZL","SZL","http://www.whiteman.af.mil/","https://en.wikipedia.org/wiki/Whiteman_Air_Force_Base","Sedalia Glider Base"
3915,"KTBN","medium_airport","Waynesville-St. Robert Regional Airport-Forney Field",37.7416,-92.140701,1159,"NA","US","US-MO","Fort Leonard Wood","yes","KTBN","TBN","KTBN","TBN",,"https://en.wikipedia.org/wiki/Waynesville_Regional_Airport_at_Forney_Field",
3916,"KTCC","medium_airport","Tucumcari Municipal Airport",35.182800293,-103.602996826,4065,"NA","US","US-NM","Tucumcari","no","KTCC","TCC","KTCC","TCC","http://www.cityoftucumcari.com/airport.html","https://en.wikipedia.org/wiki/Tucumcari_Municipal_Airport",
3917,"KTCL","medium_airport","Tuscaloosa National Airport",33.2206,-87.611397,170,"NA","US","US-AL","Tuscaloosa","no","KTCL","TCL","KTCL","TCL","http://www.tuscaloosa.com/Government/Departments/Transportation/airport","https://en.wikipedia.org/wiki/Tuscaloosa_Regional_Airport",
3918,"KTCM","medium_airport","McChord Air Force Base",47.137699,-122.475998,322,"NA","US","US-WA","Tacoma","no","KTCM","TCM","KTCM","TCM",,"https://en.wikipedia.org/wiki/McChord_Air_Force_Base",
3919,"KTCS","medium_airport","Truth or Consequences Municipal Airport",33.2369,-107.272003,4853,"NA","US","US-NM","Truth or Consequences","no","KTCS","TCS","KTCS","TCS","http://www.torcnm.org/departments/airport.html","https://en.wikipedia.org/wiki/Truth_or_Consequences_Municipal_Airport",
3920,"KTEB","medium_airport","Teterboro Airport",40.850101,-74.060799,9,"NA","US","US-NJ","Teterboro","yes","KTEB","TEB","KTEB","TEB","http://www.teb.com/","https://en.wikipedia.org/wiki/Teterboro_Airport","Manhattan, New York City, NYC"
21188,"KTEX","medium_airport","Telluride Regional Airport",37.9538,-107.907997,9070,"NA","US","US-CO","Telluride","yes","KTEX","TEX","KTEX","TEX","https://tellurideairport.com/","https://en.wikipedia.org/wiki/Telluride_Regional_Airport",
3921,"KTIK","medium_airport","Tinker Air Force Base",35.4147,-97.386597,1291,"NA","US","US-OK","Oklahoma City","no","KTIK","TIK","KTIK","TIK","http://www.tinker.af.mil/","https://en.wikipedia.org/wiki/Tinker_Air_Force_Base","Midwest Air Depot"
3922,"KTIW","medium_airport","Tacoma Narrows Airport",47.267407,-122.577295,294,"NA","US","US-WA","Tacoma","yes","KTIW","TIW","KTIW","TIW",,"https://en.wikipedia.org/wiki/Tacoma_Narrows_Airport",
3923,"KTIX","medium_airport","Space Coast Regional Airport",28.514799118042,-80.799201965332,34,"NA","US","US-FL","Titusville","no","KTIX","TIX","KTIX","TIX",,"https://en.wikipedia.org/wiki/Space_Coast_Regional_Airport",
3924,"KTLH","medium_airport","Tallahassee International Airport",30.401209,-84.35433,81,"NA","US","US-FL","Tallahassee","yes","KTLH","TLH","KTLH","TLH","https://www.talgov.com/airport/airport","https://en.wikipedia.org/wiki/Tallahassee_Regional_Airport",
21204,"KTMB","medium_airport","Miami Executive Airport",25.6479,-80.4328,8,"NA","US","US-FL","Miami","no","KTMB","TMB","KTMB","TMB","http://www.miami-airport.com/kendall_tamiami.asp","https://en.wikipedia.org/wiki/Miami_Executive_Airport","Kendall-Tamiami Executive Airport"
21212,"KTOI","medium_airport","Troy Municipal Airport at N Kenneth Campbell Field",31.860399,-86.012101,398,"NA","US","US-AL","Troy","no","KTOI","TOI","KTOI","TOI","http://www.troyal.gov/KTOI","https://en.wikipedia.org/wiki/Troy_Municipal_Airport",
3925,"KTOL","medium_airport","Eugene F. Kranz Toledo Express Airport",41.5868,-83.8078,683,"NA","US","US-OH","Toledo","yes","KTOL","TOL","KTOL","TOL",,"https://en.wikipedia.org/wiki/Toledo_Express_Airport",
21213,"KTOP","medium_airport","Philip Billard Municipal Airport",39.069899,-95.622606,881,"NA","US","US-KS","Topeka","no","KTOP","TOP","KTOP","TOP","http://www.mtaa-topeka.org/billard-airport","https://en.wikipedia.org/wiki/Philip_Billard_Municipal_Airport",
3926,"KTPA","large_airport","Tampa International Airport",27.9755,-82.533203,26,"NA","US","US-FL","Tampa","yes","KTPA","TPA","KTPA","TPA","https://www.tampaairport.com/","https://en.wikipedia.org/wiki/Tampa_International_Airport",
21216,"KTPH","medium_airport","Tonopah Airport",38.06019974,-117.086998,5430,"NA","US","US-NV","Tonopah","no","KTPH","TPH","KTPH","TPH","http://www.tonopahnevada.com/airport.html","https://en.wikipedia.org/wiki/Tonopah_Airport",
3927,"KTPL","medium_airport","Draughon Miller Central Texas Regional Airport",31.1525,-97.407799,682,"NA","US","US-TX","Temple","no","KTPL","TPL","KTPL","TPL",,"https://en.wikipedia.org/wiki/Draughon%E2%80%93Miller_Central_Texas_Regional_Airport",
3928,"KTRI","medium_airport","Tri-Cities Regional TN/VA Airport",36.475201,-82.407401,1519,"NA","US","US-TN","Blountville","yes","KTRI","TRI","KTRI","TRI",,"https://en.wikipedia.org/wiki/Tri-Cities_Regional_Airport",
21220,"KTRK","medium_airport","Truckee Tahoe Airport",39.318628,-120.140562,5900,"NA","US","US-CA","Truckee","yes","KTRK","TKF","KTRK","TRK",,"https://en.wikipedia.org/wiki/Truckee_Tahoe_Airport",
21222,"KTRM","medium_airport","Jacqueline Cochran Regional Airport",33.62670135498,-116.16000366211,-115,"NA","US","US-CA","Palm Springs","no","KTRM","TRM","KTRM","TRM","http://www.rcjcra.com/","https://en.wikipedia.org/wiki/Jacqueline_Cochran_Regional_Airport","Thermal Airport, Desert Resorts Regional Airport, Thermal AAF"
21228,"KTTD","medium_airport","Portland Troutdale Airport",45.54940032959,-122.40100097656,39,"NA","US","US-OR","Portland","no","KTTD","TTD","KTTD","TTD","https://www2.portofportland.com/Airports/Troutdale/","https://en.wikipedia.org/wiki/Portland%E2%80%93Troutdale_Airport",
3929,"KTTN","medium_airport","Trenton Mercer Airport",40.276699,-74.813499,213,"NA","US","US-NJ","Ewing Township","yes","KTTN","TTN","KTTN","TTN",,"https://en.wikipedia.org/wiki/Trenton-Mercer_Airport",
21230,"KTTS","medium_airport","Space Florida Launch and Landing Facility",28.615,-80.694504,10,"NA","US","US-FL","Titusville","no",,,"KTTS","TTS",,"https://en.wikipedia.org/wiki/Shuttle_Landing_Facility",
3930,"KTUL","large_airport","Tulsa International Airport",36.197084,-95.886225,677,"NA","US","US-OK","Tulsa","yes","KTUL","TUL","KTUL","TUL",,"https://en.wikipedia.org/wiki/Tulsa_International_Airport",
3931,"KTUP","medium_airport","Tupelo Regional Airport",34.26810073852539,-88.7698974609375,346,"NA","US","US-MS","Tupelo","yes","KTUP","TUP","KTUP","TUP",,"https://en.wikipedia.org/wiki/Tupelo_Regional_Airport",
3932,"KTUS","large_airport","Tucson International Airport",32.115004,-110.938053,2643,"NA","US","US-AZ","Tucson","yes","KTUS","TUS","KTUS","TUS","https://www.flytucson.com/","https://en.wikipedia.org/wiki/Tucson_International_Airport","Morris Air National Guard Base"
3933,"KTVC","medium_airport","Cherry Capital Airport",44.741402,-85.582199,624,"NA","US","US-MI","Traverse City","yes","KTVC","TVC","KTVC","TVC","https://tvcairport.com","https://en.wikipedia.org/wiki/Cherry_Capital_Airport",
21232,"KTVF","medium_airport","Thief River Falls Regional Airport",48.065701,-96.184998,1119,"NA","US","US-MN","Thief River Falls","yes","KTVF","TVF","KTVF","TVF",,"https://en.wikipedia.org/wiki/Thief_River_Falls_Regional_Airport",
3934,"KTVL","medium_airport","Lake Tahoe Airport",38.89390182495117,-119.99500274658203,6264,"NA","US","US-CA","South Lake Tahoe","no","KTVL","TVL","KTVL","TVL",,"https://en.wikipedia.org/wiki/Lake_Tahoe_Airport",
3935,"KTWF","medium_airport","Joslin Field Magic Valley Regional Airport",42.4818,-114.487999,4154,"NA","US","US-ID","Twin Falls","yes","KTWF","TWF","KTWF","TWF",,"https://en.wikipedia.org/wiki/Magic_Valley_Regional_Airport",
3936,"KTXK","medium_airport","Texarkana Regional Airport (Webb Field)",33.453701,-93.990997,390,"NA","US","US-AR","Texarkana","yes","KTXK","TXK","KTXK","TXK",,"https://en.wikipedia.org/wiki/Texarkana_Regional_Airport",
3937,"KTYR","medium_airport","Tyler Pounds Regional Airport",32.35409927368164,-95.40239715576172,544,"NA","US","US-TX","Tyler","yes","KTYR","TYR","KTYR","TYR",,"https://en.wikipedia.org/wiki/Tyler_Pounds_Regional_Airport",
3938,"KTYS","large_airport","McGhee Tyson Airport",35.811001,-83.994003,981,"NA","US","US-TN","Knoxville/Maryville","yes","KTYS","TYS","KTYS","TYS","https://flyknowxville.com","https://en.wikipedia.org/wiki/McGhee_Tyson_Airport","Knoxville"
21261,"KU42","medium_airport","South Valley Regional Airport",40.619499,-111.992996,4607,"NA","US","US-UT","Salt Lake City","no","KSVR",,"KSVR","SVR","https://slcairport.com/about-the-airport/general-aviation/south-valley-regional-airport/","https://en.wikipedia.org/wiki/Salt_Lake_City_Municipal_2_Airport","U42"
21280,"KUAO","medium_airport","Aurora State Airport",45.247100830078125,-122.7699966430664,200,"NA","US","US-OR","Aurora","no",,,"KUAO","UAO",,"https://en.wikipedia.org/wiki/Aurora_State_Airport",
3940,"KUIN","medium_airport","Quincy Regional Airport Baldwin Field",39.942699,-91.194603,768,"NA","US","US-IL","Quincy","yes","KUIN","UIN","KUIN","UIN",,"https://en.wikipedia.org/wiki/Quincy_Regional_Airport",
3941,"KUKI","medium_airport","Ukiah Municipal Airport",39.125999,-123.200996,614,"NA","US","US-CA","Ukiah","no","KUKI","UKI","KUKI","UKI","http://www.cityofukiah.com/ukiah-airport/","https://en.wikipedia.org/wiki/Ukiah_Municipal_Airport",
21300,"KUNV","medium_airport","State College Regional Airport",40.849374,-77.84852,1239,"NA","US","US-PA","State College","yes","KUNV","SCE","KUNV","UNV","http://universityparkairport.com/","https://en.wikipedia.org/wiki/University_Park_Airport","University Park"
3942,"KUOX","medium_airport","University Oxford Airport",34.384300231934,-89.536796569824,452,"NA","US","US-MS","Oxford","no","KUOX","UOX","KUOX","UOX","http://airport.olemiss.edu/","https://en.wikipedia.org/wiki/University-Oxford_Airport",
21304,"KUTS","medium_airport","Huntsville Regional Airport",30.7469005585,-95.5871963501,363,"NA","US","US-TX","Huntsville","no","KUTS","HTV","KUTS","UTS",,"https://en.wikipedia.org/wiki/Huntsville_Regional_Airport","T39, Bruce Brothers Huntsville Regional Airport, Huntsville Municipal Airport"
21305,"KUUU","medium_airport","Newport State Airport",41.532207,-71.281039,172,"NA","US","US-RI","Newport","yes","KUUU","NPT","KUUU","UUU",,"https://en.wikipedia.org/wiki/Newport_State_Airport_(Rhode_Island)","2B4"
3943,"KVAD","medium_airport","Moody Air Force Base",30.9678001404,-83.1930007935,233,"NA","US","US-GA","Valdosta","no","KVAD","VAD","KVAD","VAD","http://www.moody.af.mil/","https://en.wikipedia.org/wiki/Moody_Air_Force_Base",
3944,"KVBG","medium_airport","Vandenberg Space Force Base",34.737301,-120.584,369,"NA","US","US-CA","Lompoc","no","KVBG","VBG","KVBG","VBG",,"https://en.wikipedia.org/wiki/Vandenberg_Air_Force_Base",
3945,"KVCT","medium_airport","Victoria Regional Airport",28.85260009765625,-96.91850280761719,115,"NA","US","US-TX","Victoria","yes","KVCT","VCT","KVCT","VCT",,"https://en.wikipedia.org/wiki/Victoria_Regional_Airport",
21318,"KVEL","medium_airport","Vernal Regional Airport",40.436214,-109.511661,5278,"NA","US","US-UT","Vernal","yes","KVEL","VEL","KVEL","VEL",,"https://en.wikipedia.org/wiki/Vernal_Airport",
21321,"KVGT","medium_airport","North Las Vegas Airport",36.209074,-115.193982,2205,"NA","US","US-NV","Las Vegas","no","KVGT","VGT","KVGT","VGT","http://www.vgt.aero/index.html","https://en.wikipedia.org/wiki/North_Las_Vegas_Airport","Northtown Airport, Las Vegas North Air Terminal"
21325,"KVIS","medium_airport","Visalia Municipal Airport",36.318699,-119.392998,295,"NA","US","US-CA","Visalia","no","KVIS","VIS","KVIS","VIS",,"https://en.wikipedia.org/wiki/Visalia_Municipal_Airport",
3946,"KVLD","medium_airport","Valdosta Regional Airport",30.782499313354492,-83.27670288085938,203,"NA","US","US-GA","Valdosta","yes","KVLD","VLD","KVLD","VLD",,"https://en.wikipedia.org/wiki/Valdosta_Regional_Airport",
21333,"KVNY","large_airport","Van Nuys Airport",34.209801,-118.489998,802,"NA","US","US-CA","Van Nuys","no","KVNY","VNY","KVNY","VNY",,"https://en.wikipedia.org/wiki/Van_Nuys_Airport",
3947,"KVOK","medium_airport","Volk Field",43.938999,-90.253403,912,"NA","US","US-WI","Camp Douglas","no","KVOK","VOK","KVOK","VOK","http://www.volkfield.ang.af.mil/","https://en.wikipedia.org/wiki/Volk_Field_Air_National_Guard_Base","Camp Williams"
3948,"KVPS","medium_airport","Destin-Fort Walton Beach Airport",30.481315,-86.515839,87,"NA","US","US-FL","Valparaiso","yes","KVPS","VPS","KVPS","VPS","http://www.flyvps.com/","https://en.wikipedia.org/wiki/Destin%E2%80%93Fort_Walton_Beach_Airport","Eglin AFB"
3949,"KVPZ","medium_airport","Porter County Municipal Airport",41.45399857,-87.00710297,770,"NA","US","US-IN","Valparaiso","no","KVPZ","VPZ","KVPZ","VPZ","http://www.vpz.org/","https://en.wikipedia.org/wiki/Porter_County_Municipal_Airport",
21335,"KVQQ","medium_airport","Cecil Airport",30.2187,-81.876701,81,"NA","US","US-FL","Jacksonville","no","KVQQ","VQQ","KVQQ","VQQ","http://www.jaxjetport.aero/index.php/cecil-airport/","https://en.wikipedia.org/wiki/Cecil_Field","NZC, KNCZ, Cecil Field NAS"
3950,"KVRB","medium_airport","Vero Beach Regional Airport",27.6556,-80.417901,24,"NA","US","US-FL","Vero Beach","yes","KVRB","VRB","KVRB","VRB","http://verobeachairport.org/","https://en.wikipedia.org/wiki/Vero_Beach_Municipal_Airport","Vero Beach Municipal"
21339,"KVTN","medium_airport","Miller Field",42.856211,-100.549192,2596,"NA","US","US-NE","Valentine","no","KVTN","VTN","KVTN","VTN",,"https://en.wikipedia.org/wiki/Miller_Field_(airport)","Valentine Municipal Airport"
21358,"KW63","medium_airport","Lake Country Regional Airport",36.595798,-78.560097,421,"NA","US","US-VA","Clarksville","no",,,"KW63","W63",,"https://en.wikipedia.org/wiki/Lake_Country_Regional_Airport",
21375,"KWJF","medium_airport","General William J Fox Airfield",34.7411,-118.219002,2351,"NA","US","US-CA","Lancaster","no","KWJF","WJF","KWJF","WJF",,"https://en.wikipedia.org/wiki/General_William_J._Fox_Airfield",
21379,"KWMC","medium_airport","Winnemucca Municipal Airport",40.8965988159,-117.805999756,4308,"NA","US","US-NV","Winnemucca","no","KWMC","WMC","KWMC","WMC",,"https://en.wikipedia.org/wiki/Winnemucca_Municipal_Airport",
3951,"KWRB","medium_airport","Robins Air Force Base",32.640099,-83.591904,294,"NA","US","US-GA","Warner Robins","no","KWRB","WRB","KWRB","WRB","http://www.robins.af.mil/","https://en.wikipedia.org/wiki/Robins_Air_Force_Base",
3952,"KWRI","medium_airport","Mc Guire Air Force Base",40.0155983,-74.59169769,131,"NA","US","US-NJ","Wrightstown","no","KWRI","WRI","KWRI","WRI","http://www.mcguire.af.mil/","https://en.wikipedia.org/wiki/McGuire_Air_Force_Base",
